ds,trend,confirmed,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,country
2021-01-24,-12173.422132395473,-7029,-54288,41808,-12173.422132395473,-12173.422132395473,0.0,0.0,0.0,0.0,0.0,0.0,-0.4226244778819408,-0.4226244778819408,-0.4226244778819408,-0.4226244778819408,-0.4226244778819408,-0.4226244778819408,Turkey
2021-01-25,-13582.391805425286,-8204,-57793,40464,-13582.391805425286,-13582.391805425286,0.0,0.0,0.0,0.0,0.0,0.0,-0.3960144865053821,-0.3960144865053821,-0.3960144865053821,-0.3960144865053821,-0.3960144865053821,-0.3960144865053821,Turkey
2021-01-26,-14991.361478455281,-9874,-57990,41246,-15021.615306712853,-14978.109719881964,0.0,0.0,0.0,0.0,0.0,0.0,-0.3413606794560407,-0.3413606794560407,-0.3413606794560407,-0.3413606794560407,-0.3413606794560407,-0.3413606794560407,Turkey
2021-01-27,-16400.331151485094,-11432,-61219,38446,-16552.806361468538,-16237.991362949037,0.0,0.0,0.0,0.0,0.0,0.0,-0.3029703182043248,-0.3029703182043248,-0.3029703182043248,-0.3029703182043248,-0.3029703182043248,-0.3029703182043248,Turkey
2021-01-28,-17809.300824514998,-68547,-117747,-16654,-18101.37618532235,-17506.43319042015,0.0,0.0,0.0,0.0,0.0,0.0,2.848961988324858,2.848961988324858,2.848961988324858,2.848961988324858,2.848961988324858,2.848961988324858,Turkey
2021-01-29,-19218.27049754481,-14833,-65091,34673,-19712.679703929858,-18674.925209413545,0.0,0.0,0.0,0.0,0.0,0.0,-0.22820607631042694,-0.22820607631042694,-0.22820607631042694,-0.22820607631042694,-0.22820607631042694,-0.22820607631042694,Turkey
2021-01-30,-20627.240170574805,-13223,-64202,36052,-21378.086568991683,-19884.770646443798,0.0,0.0,0.0,0.0,0.0,0.0,-0.3589339115452671,-0.3589339115452671,-0.3589339115452671,-0.3589339115452671,-0.3589339115452671,-0.3589339115452671,Turkey
2021-01-24,1925.0277748934857,4033,3562,4496,1925.0277748934857,1925.0277748934857,0.0,0.0,0.0,0.0,0.0,0.0,1.0950420444043973,1.0950420444043973,1.0950420444043973,1.0950420444043973,1.0950420444043973,1.0950420444043973,Ukraine
2021-01-25,1869.6191036569874,3252,2783,3727,1869.6191036569874,1869.6191036569874,0.0,0.0,0.0,0.0,0.0,0.0,0.7394868173822704,0.7394868173822704,0.7394868173822704,0.7394868173822704,0.7394868173822704,0.7394868173822704,Ukraine
2021-01-26,1814.210432420489,3869,3390,4363,1814.2104324204888,1814.2104324204888,0.0,0.0,0.0,0.0,0.0,0.0,1.1328116805582662,1.1328116805582662,1.1328116805582662,1.1328116805582662,1.1328116805582662,1.1328116805582662,Ukraine
2021-01-27,1758.8017611839905,4154,3657,4635,1754.4558749627454,1763.6297118848627,0.0,0.0,0.0,0.0,0.0,0.0,1.3617127060813816,1.3617127060813816,1.3617127060813816,1.3617127060813816,1.3617127060813816,1.3617127060813816,Ukraine
2021-01-28,1703.3930899474922,4319,3816,4812,1694.6500886059248,1717.6063748913136,0.0,0.0,0.0,0.0,0.0,0.0,1.5352843628759425,1.5352843628759425,1.5352843628759425,1.5352843628759425,1.5352843628759425,1.5352843628759425,Ukraine
2021-01-29,1647.9844187109936,4345,3857,4803,1629.5114899925054,1671.9943498267073,0.0,0.0,0.0,0.0,0.0,0.0,1.6364721965153846,1.6364721965153846,1.6364721965153846,1.6364721965153846,1.6364721965153846,1.6364721965153846,Ukraine
2021-01-30,1592.5757474744917,4083,3566,4601,1563.799460457119,1626.0287902450889,0.0,0.0,0.0,0.0,0.0,0.0,1.56358188086215,1.56358188086215,1.56358188086215,1.56358188086215,1.56358188086215,1.56358188086215,Ukraine
2021-01-24,10992.93153684727,29501,27468,31447,10992.93153684727,10992.93153684727,0.0,0.0,0.0,0.0,0.0,0.0,1.6836031701986187,1.6836031701986187,1.6836031701986187,1.6836031701986187,1.6836031701986187,1.6836031701986187,United Kingdom
2021-01-25,10395.858009708385,27737,25765,29683,10395.858009708385,10395.858009708385,0.0,0.0,0.0,0.0,0.0,0.0,1.6680912412405562,1.6680912412405562,1.6680912412405562,1.6680912412405562,1.6680912412405562,1.6680912412405562,United Kingdom
2021-01-26,9798.78448256947,26128,24097,28228,9798.78448256947,9804.026806585085,0.0,0.0,0.0,0.0,0.0,0.0,1.6664141806196875,1.6664141806196875,1.6664141806196875,1.6664141806196875,1.6664141806196875,1.6664141806196875,United Kingdom
2021-01-27,9201.710955430584,27683,25781,29717,9201.710955430584,9248.151226769352,0.0,0.0,0.0,0.0,0.0,0.0,2.0084307982250738,2.0084307982250738,2.0084307982250738,2.0084307982250738,2.0084307982250738,2.0084307982250738,United Kingdom
2021-01-28,8604.63742829173,26995,24900,29165,8576.540132354412,8736.017688669908,0.0,0.0,0.0,0.0,0.0,0.0,2.137236551202986,2.137236551202986,2.137236551202986,2.137236551202986,2.137236551202986,2.137236551202986,United Kingdom
2021-01-29,8007.563901152846,24085,21942,26110,7914.98821513439,8214.238972565536,0.0,0.0,0.0,0.0,0.0,0.0,2.0078069217557033,2.0078069217557033,2.0078069217557033,2.0078069217557033,2.0078069217557033,2.0078069217557033,United Kingdom
2021-01-30,7410.490374013961,20614,18446,22917,7260.457061842853,7691.741613929153,0.0,0.0,0.0,0.0,0.0,0.0,1.781711089760006,1.781711089760006,1.781711089760006,1.781711089760006,1.781711089760006,1.781711089760006,United Kingdom
2021-01-24,79966.98604043887,167247,154264,179523,79966.98604043887,79966.98604043887,0.0,0.0,0.0,0.0,0.0,0.0,1.091450780454684,1.091450780454684,1.091450780454684,1.091450780454684,1.091450780454684,1.091450780454684,United States
2021-01-25,79795.9908422038,171995,159386,184905,79795.9908422038,79795.9908422038,0.0,0.0,0.0,0.0,0.0,0.0,1.1554393986821452,1.1554393986821452,1.1554393986821452,1.1554393986821452,1.1554393986821452,1.1554393986821452,United States
2021-01-26,79624.9956439687,194044,181509,206403,79624.9956439687,79627.41178238193,0.0,0.0,0.0,0.0,0.0,0.0,1.4369697888735424,1.4369697888735424,1.4369697888735424,1.4369697888735424,1.4369697888735424,1.4369697888735424,United States
2021-01-27,79454.00044573363,204458,191691,218291,79404.39230820241,79539.43186149672,0.0,0.0,0.0,0.0,0.0,0.0,1.5732890463545868,1.5732890463545868,1.5732890463545868,1.5732890463545868,1.5732890463545868,1.5732890463545868,United States
2021-01-28,79283.00524749854,198901,186538,210929,79114.40330813872,79543.90337200036,0.0,0.0,0.0,0.0,0.0,0.0,1.508740695524181,1.508740695524181,1.508740695524181,1.508740695524181,1.508740695524181,1.508740695524181,United States
2021-01-29,79112.01004926345,204900,192718,218082,78755.97365039487,79539.09310136264,0.0,0.0,0.0,0.0,0.0,0.0,1.5899963372958652,1.5899963372958652,1.5899963372958652,1.5899963372958652,1.5899963372958652,1.5899963372958652,United States
2021-01-30,78941.01485102838,191981,178444,205403,78311.71260599162,79595.2333923353,0.0,0.0,0.0,0.0,0.0,0.0,1.4319581587633443,1.4319581587633443,1.4319581587633443,1.4319581587633443,1.4319581587633443,1.4319581587633443,United States
2021-01-23,2.031141021524454,4,-4,12,2.031141021524454,2.031141021524454,0.0,0.0,0.0,0.0,0.0,0.0,1.008179808444147,1.008179808444147,1.008179808444147,1.008179808444147,1.008179808444147,1.008179808444147,Vietnam
2021-01-24,2.0310116511219847,4,-4,12,2.0310116511219847,2.0310116511219847,0.0,0.0,0.0,0.0,0.0,0.0,1.0116332346675083,1.0116332346675083,1.0116332346675083,1.0116332346675083,1.0116332346675083,1.0116332346675083,Vietnam
2021-01-25,2.0308822807195153,4,-4,12,2.0308822807195153,2.033982466635709,0.0,0.0,0.0,0.0,0.0,0.0,0.7800299932350994,0.7800299932350994,0.7800299932350994,0.7800299932350994,0.7800299932350994,0.7800299932350994,Vietnam
2021-01-26,2.030752910317046,4,-4,12,2.024397610516172,2.048519602938345,0.0,0.0,0.0,0.0,0.0,0.0,1.0032816466331091,1.0032816466331091,1.0032816466331091,1.0032816466331091,1.0032816466331091,1.0032816466331091,Vietnam
2021-01-27,2.0306235399145764,5,-4,13,2.0115447808374913,2.07508164953021,0.0,0.0,0.0,0.0,0.0,0.0,1.2302622749875822,1.2302622749875822,1.2302622749875822,1.2302622749875822,1.2302622749875822,1.2302622749875822,Vietnam
2021-01-28,2.030494169512107,6,-2,14,1.9892016578084204,2.1082456413781174,0.0,0.0,0.0,0.0,0.0,0.0,2.017578573524899,2.017578573524899,2.017578573524899,2.017578573524899,2.017578573524899,2.017578573524899,Vietnam
2021-01-29,2.0303647991096376,5,-3,13,1.9582415701532199,2.1603676527794002,0.0,0.0,0.0,0.0,0.0,0.0,1.4210732237099233,1.4210732237099233,1.4210732237099233,1.4210732237099233,1.4210732237099233,1.4210732237099233,Vietnam
